School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Fall River - Matthew J Kuss Middle;00950320;ELA;          32;18;           3;2;          29;17;          66;38;          75;43;         173;100;     478.0;          42.2;         154;15;2022;ALL;hispanic/latino
Fall River - Matthew J Kuss Middle;00950320;MATH;          20;12;           2;1;          18;10;          73;42;          79;46;         172;100;     475.7;          37.8;         153;17;2022;ALL;hispanic/latino
Fall River - Matthew J Kuss Middle;00950320;SCI;           5;9;           1;2;           4;8;          25;47;          23;43;          53;98;     477.8;;;29;2022;ALL;hispanic/latino
Fall River - Morton Middle;00950315;ELA;          32;22;           3;2;          29;20;          55;38;          58;40;         145;100;     478.7;          43.3;         135;19;2022;ALL;hispanic/latino
Fall River - Morton Middle;00950315;MATH;          12;8;           0;0;          12;8;          72;50;          60;42;         144;99;     475.5;          35.2;         134;16;2022;ALL;hispanic/latino
Fall River - Morton Middle;00950315;SCI;           5;10;           0;0;           5;10;          28;54;          19;37;          52;98;     475.5;;;20;2022;ALL;hispanic/latino
Fall River - North End Elementary;00950005;ELA;          14;22;           0;0;          14;22;          34;53;          16;25;          64;100;     483.9;          42.9;          46;40;2022;ALL;hispanic/latino
Fall River - North End Elementary;00950005;MATH;          13;20;           0;0;          13;20;          30;47;          21;33;          64;100;     480.7;          39.4;          46;35;2022;ALL;hispanic/latino
Fall River - North End Elementary;00950005;SCI;           3;12;           0;0;           3;12;           9;36;          13;52;          25;100;     470.9;;;9;2022;ALL;hispanic/latino
Fall River - Samuel Watson;00950145;ELA;           3;11;           0;0;           3;11;          17;63;           7;26;          27;97;     480.8;;          17;27;2022;ALL;hispanic/latino
Fall River - Samuel Watson;00950145;MATH;           2;8;           0;0;           2;8;          17;65;           7;27;          26;100;     482.0;;          17;41;2022;ALL;hispanic/latino
Fall River - Spencer Borden;00950130;ELA;          16;29;           0;0;          16;29;          31;56;           8;15;          55;100;     491.4;          54.2;          34;70;2022;ALL;hispanic/latino
Fall River - Spencer Borden;00950130;MATH;          24;44;           0;0;          24;44;          24;44;           7;13;          55;100;     494.9;          62.2;          34;83;2022;ALL;hispanic/latino
Fall River - Spencer Borden;00950130;SCI;           5;38;           1;8;           4;31;           7;54;           1;8;          13;100;     501.1;;;93;2022;ALL;hispanic/latino
Fall River - Talbot Innovation School;00950305;ELA;          14;8;           0;0;          14;8;          53;30;         107;61;         174;99;     467.3;          39.8;         154;2;2022;ALL;hispanic/latino
Fall River - Talbot Innovation School;00950305;MATH;          17;10;           0;0;          17;10;          68;39;          91;52;         176;100;     471.0;          40.0;         155;7;2022;ALL;hispanic/latino
Fall River - Talbot Innovation School;00950305;SCI;           6;10;           0;0;           6;10;          20;33;          34;57;          60;100;     468.3;;;5;2022;ALL;hispanic/latino
Fall River - William S Greene;00950065;ELA;          20;19;           1;1;          19;18;          41;39;          44;42;         105;100;     478.5;          42.7;          65;18;2022;ALL;hispanic/latino
Fall River - William S Greene;00950065;MATH;          11;11;           0;0;          11;11;          53;51;          39;38;         103;100;     475.6;          42.3;          65;16;2022;ALL;hispanic/latino
Fall River - William S Greene;00950065;SCI;           8;19;           0;0;           8;19;          16;37;          19;44;          43;100;     474.9;;;18;2022;ALL;hispanic/latino
Falmouth - East Falmouth Elementary;00960005;ELA;           5;45;           1;9;           4;36;           6;55;           0;0;          11;100;     501.8;;           4;92;2022;ALL;hispanic/latino
Falmouth - East Falmouth Elementary;00960005;MATH;           4;36;           0;0;           4;36;           6;55;           1;9;          11;100;     494.2;;           4;82;2022;ALL;hispanic/latino
Falmouth - Lawrence;00960405;ELA;           7;26;           0;0;           7;26;          12;44;           8;30;          27;97;     484.5;          50.7;          22;43;2022;ALL;hispanic/latino
Falmouth - Lawrence;00960405;MATH;           9;33;           2;7;           7;26;          11;41;           7;26;          27;97;     489.7;          57.7;          23;70;2022;ALL;hispanic/latino
Falmouth - Lawrence;00960405;SCI;           5;31;           0;0;           5;31;           5;31;           6;38;          16;100;     481.4;;;45;2022;ALL;hispanic/latino
Falmouth - Morse Pond School;00960305;ELA;          16;50;           0;0;          16;50;          12;38;           4;13;          32;100;     493.7;          60.5;          29;76;2022;ALL;hispanic/latino
Falmouth - Morse Pond School;00960305;MATH;          12;38;           1;3;          11;34;          15;47;           5;16;          32;100;     489.7;          42.5;          30;70;2022;ALL;hispanic/latino
Falmouth - Morse Pond School;00960305;SCI;           5;38;           0;0;           5;38;           6;46;           2;15;          13;100;     489.1;;;70;2022;ALL;hispanic/latino
Falmouth - Mullen-Hall;00960020;ELA;           2;13;           0;0;           2;13;           9;56;           5;31;          16;100;     480.0;;           5;23;2022;ALL;hispanic/latino
Falmouth - Mullen-Hall;00960020;MATH;           1;6;           0;0;           1;6;          10;63;           5;31;          16;100;     473.9;;           6;12;2022;ALL;hispanic/latino
Falmouth - North Falmouth Elementary;00960030;ELA;           7;64;           3;27;           4;36;           4;36;           0;0;          11;92;     513.2;;           6;99;2022;ALL;hispanic/latino
Falmouth - North Falmouth Elementary;00960030;MATH;           9;82;           2;18;           7;64;           1;9;           1;9;          11;100;     513.4;;           6;99;2022;ALL;hispanic/latino
Fitchburg - Arthur M Longsjo Middle School;00970315;ELA;          52;14;           1;0;          51;14;         171;47;         140;39;         363;99;     476.8;          40.3;         334;11;2022;ALL;hispanic/latino
Fitchburg - Arthur M Longsjo Middle School;00970315;MATH;          28;8;           1;0;          27;8;         190;53;         140;39;         358;98;     474.7;          36.2;         334;14;2022;ALL;hispanic/latino
Fitchburg - Arthur M Longsjo Middle School;00970315;SCI;          26;15;           0;0;          26;15;          63;37;          81;48;         170;97;     473.4;;;13;2022;ALL;hispanic/latino
Fitchburg - Crocker Elementary;00970016;ELA;          39;33;           5;4;          34;28;          56;47;          25;21;         120;98;     490.0;          52.3;          44;65;2022;ALL;hispanic/latino
Fitchburg - Crocker Elementary;00970016;MATH;          42;35;           4;3;          38;32;          47;39;          31;26;         120;99;     488.6;          49.6;          44;66;2022;ALL;hispanic/latino
Fitchburg - McKay Elementary School;00970340;ELA;          28;13;           3;1;          25;12;          84;39;         102;48;         214;100;     475.8;          43.7;         160;9;2022;ALL;hispanic/latino
Fitchburg - McKay Elementary School;00970340;MATH;          18;8;           0;0;          18;8;          86;40;         109;51;         213;100;     472.3;          41.4;         162;9;2022;ALL;hispanic/latino
Fitchburg - McKay Elementary School;00970340;SCI;          15;17;           0;0;          15;17;          35;41;          36;42;          86;98;     476.5;;;24;2022;ALL;hispanic/latino
Fitchburg - Memorial Middle School;00970048;ELA;         106;30;          17;5;          89;25;         158;45;          89;25;         353;100;     487.6;          57.5;         341;56;2022;ALL;hispanic/latino
Fitchburg - Memorial Middle School;00970048;MATH;          55;16;           4;1;          51;14;         176;50;         121;34;         352;100;     479.2;          47.2;         341;29;2022;ALL;hispanic/latino
Fitchburg - Memorial Middle School;00970048;SCI;          23;13;           2;1;          21;12;          86;49;          67;38;         176;99;     477.1;;;25;2022;ALL;hispanic/latino
Fitchburg - Reingold Elementary;00970043;ELA;          34;26;           0;0;          34;26;          71;54;          26;20;         131;100;     486.7;          46.7;          60;52;2022;ALL;hispanic/latino
Fitchburg - Reingold Elementary;00970043;MATH;          19;15;           1;1;          18;14;          79;60;          33;25;         131;100;     481.2;          51.5;          61;37;2022;ALL;hispanic/latino
Fitchburg - South Street Early Learning Center;00970060;ELA;          30;22;           1;1;          29;22;          71;53;          33;25;         134;100;     485.9;          54.6;          53;49;2022;ALL;hispanic/latino
Fitchburg - South Street Early Learning Center;00970060;MATH;          31;23;           0;0;          31;23;          72;55;          29;22;         132;100;     484.4;          60.4;          52;51;2022;ALL;hispanic/latino
Foxborough - Charles Taylor Elementary;00990050;ELA;           3;25;           0;0;           3;25;           6;50;           3;25;          12;100;     487.3;;           4;54;2022;ALL;hispanic/latino
Foxborough - Charles Taylor Elementary;00990050;MATH;           3;25;           0;0;           3;25;           9;75;           0;0;          12;100;     493.3;;           4;80;2022;ALL;hispanic/latino
Foxborough - John J Ahern;00990405;ELA;          20;35;           1;2;          19;33;          28;49;           9;16;          57;100;     491.7;          49.3;          51;71;2022;ALL;hispanic/latino
Foxborough - John J Ahern;00990405;MATH;          22;39;           0;0;          22;39;          28;50;           6;11;          56;98;     493.3;          61.1;          50;80;2022;ALL;hispanic/latino
Foxborough - John J Ahern;00990405;SCI;          12;41;           0;0;          12;41;           9;31;           8;28;          29;100;     489.0;;;70;2022;ALL;hispanic/latino
Foxborough - Vincent M Igo Elementary;00990020;ELA;           4;33;           0;0;           4;33;           6;50;           2;17;          12;100;     494.4;;           6;79;2022;ALL;hispanic/latino
Foxborough - Vincent M Igo Elementary;00990020;MATH;           6;50;           0;0;           6;50;           3;25;           3;25;          12;100;     488.9;;           6;67;2022;ALL;hispanic/latino
