School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School;04450105;ELA;          10;40;           1;4;           9;36;           7;28;           8;32;          25;93;     487.6;;          13;2021;ALL;multi-race
Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School;04450105;MATH;           6;24;           0;0;           6;24;           7;28;          12;48;          25;93;     476.1;;          13;2021;ALL;multi-race
Abington - Abington Middle School;00010405;ELA;           6;46;           1;8;           5;38;           7;54;           0;0;          13;87;     502.5;;          11;2021;ALL;multi-race
Abington - Abington Middle School;00010405;MATH;           6;46;           1;8;           5;38;           5;38;           2;15;          13;87;     491.2;;          11;2021;ALL;multi-race
Acton-Boxborough - Blanchard Memorial School;06000005;MATH;           5;50;           2;20;           3;30;           5;50;           0;0;          10;91;     506.5;;           4;2021;ALL;multi-race
Acton-Boxborough - C.T. Douglas Elementary School;06000020;ELA;           9;69;           1;8;           8;62;           3;23;           1;8;          13;100;     504.6;;           8;2021;ALL;multi-race
Acton-Boxborough - C.T. Douglas Elementary School;06000020;MATH;           8;62;           2;15;           6;46;           4;31;           1;8;          13;100;     502.8;;           8;2021;ALL;multi-race
Acton-Boxborough - McCarthy-Towne School;06000015;ELA;          12;63;           2;11;          10;53;           6;32;           1;5;          19;90;     504.3;;           7;2021;ALL;multi-race
Acton-Boxborough - McCarthy-Towne School;06000015;MATH;          11;61;           0;0;          11;61;           4;22;           3;17;          18;86;     496.1;;           6;2021;ALL;multi-race
Acton-Boxborough - Merriam School;06000010;ELA;          10;67;           2;13;           8;53;           4;27;           1;7;          15;100;     506.0;;           6;2021;ALL;multi-race
Acton-Boxborough - Merriam School;06000010;MATH;           9;60;           3;20;           6;40;           5;33;           1;7;          15;100;     508.5;;           6;2021;ALL;multi-race
Acton-Boxborough - Raymond J Grey Junior High;06000405;ELA;          19;66;           2;7;          17;59;          10;34;           0;0;          29;100;     510.2;          41.5;          28;2021;ALL;multi-race
Acton-Boxborough - Raymond J Grey Junior High;06000405;MATH;          19;70;           5;19;          14;52;           8;30;           0;0;          27;93;     513.0;          60.4;          26;2021;ALL;multi-race
Acushnet - Albert F Ford Middle School;00030305;ELA;           8;57;           1;7;           7;50;           5;36;           1;7;          14;93;     509.0;;          13;2021;ALL;multi-race
Acushnet - Albert F Ford Middle School;00030305;MATH;           6;43;           0;0;           6;43;           7;50;           1;7;          14;93;     499.1;;          13;2021;ALL;multi-race
Acushnet - Albert F Ford Middle School;00030305;SCI;           2;20;           1;10;           1;10;           6;60;           2;20;          10;100;     492.8;;;2021;ALL;multi-race
Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School;04300305;ELA;          19;86;           4;18;          15;68;           2;9;           1;5;          22;85;     517.1;          52.6;          21;2021;ALL;multi-race
Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School;04300305;MATH;          15;65;           6;26;           9;39;           8;35;           0;0;          23;88;     511.6;          39.2;          22;2021;ALL;multi-race
Agawam - Agawam Junior High;00050405;ELA;           5;36;           0;0;           5;36;           9;64;           0;0;          14;74;     492.5;;          14;2021;ALL;multi-race
Agawam - Agawam Junior High;00050405;MATH;           4;29;           0;0;           4;29;           9;64;           1;7;          14;74;     490.1;;          14;2021;ALL;multi-race
Agawam - Roberta G. Doering School;00050303;ELA;           4;27;           0;0;           4;27;           3;20;           8;53;          15;100;     477.8;;          13;2021;ALL;multi-race
Agawam - Roberta G. Doering School;00050303;MATH;           2;13;           0;0;           2;13;           6;40;           7;47;          15;100;     477.1;;          13;2021;ALL;multi-race
Alma del Mar Charter School (District) - Alma del Mar Charter School;04090205;ELA;           2;15;           0;0;           2;15;           9;69;           2;15;          13;100;     483.0;;           8;2021;ALL;multi-race
Alma del Mar Charter School (District) - Alma del Mar Charter School;04090205;MATH;           0;0;           0;0;           0;0;           7;54;           6;46;          13;100;     470.4;;           8;2021;ALL;multi-race
Amesbury - Amesbury Middle;00070013;ELA;           9;33;           1;4;           8;30;          14;52;           4;15;          27;96;     493.3;          24.5;          25;2021;ALL;multi-race
Amesbury - Amesbury Middle;00070013;MATH;           8;30;           1;4;           7;26;          14;52;           5;19;          27;96;     485.5;          37.1;          25;2021;ALL;multi-race
Amesbury - Amesbury Middle;00070013;SCI;           4;40;           1;10;           3;30;           5;50;           1;10;          10;100;     496.7;;;2021;ALL;multi-race
Andover - Andover West Middle;00090310;ELA;          10;77;           3;23;           7;54;           2;15;           1;8;          13;100;     516.8;;          11;2021;ALL;multi-race
Andover - Andover West Middle;00090310;MATH;           8;62;           4;31;           4;31;           4;31;           1;8;          13;100;     513.3;;          11;2021;ALL;multi-race
Andover - Bancroft Elementary;00090003;ELA;          10;71;           4;29;           6;43;           3;21;           1;7;          14;100;     508.6;;           5;2021;ALL;multi-race
Andover - Bancroft Elementary;00090003;MATH;           7;50;           2;14;           5;36;           6;43;           1;7;          14;100;     502.7;;           5;2021;ALL;multi-race
Andover - Doherty Middle;00090305;ELA;           8;57;           3;21;           5;36;           4;29;           2;14;          14;100;     508.1;;          12;2021;ALL;multi-race
Andover - Doherty Middle;00090305;MATH;           9;64;           3;21;           6;43;           4;29;           1;7;          14;100;     507.9;;          12;2021;ALL;multi-race
Andover - High Plain Elementary;00090004;ELA;           9;75;           5;42;           4;33;           2;17;           1;8;          12;100;     526.4;;           3;2021;ALL;multi-race
Andover - High Plain Elementary;00090004;MATH;           8;67;           4;33;           4;33;           3;25;           1;8;          12;100;     516.4;;           3;2021;ALL;multi-race
Andover - Wood Hill Middle School;00090350;ELA;          12;75;           7;44;           5;31;           4;25;           0;0;          16;100;     522.2;;          13;2021;ALL;multi-race
Andover - Wood Hill Middle School;00090350;MATH;          11;69;           5;31;           6;38;           5;31;           0;0;          16;100;     514.6;;          13;2021;ALL;multi-race
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School;35090305;ELA;           3;18;           0;0;           3;18;           7;41;           7;41;          17;100;     476.5;;          16;2021;ALL;multi-race
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School;35090305;MATH;           1;6;           0;0;           1;6;          10;59;           6;35;          17;100;     476.9;;          16;2021;ALL;multi-race
Arlington - Brackett;00100010;ELA;          12;75;           1;6;          11;69;           4;25;           0;0;          16;100;     506.9;;           4;2021;ALL;multi-race
Arlington - Brackett;00100010;MATH;          12;75;           4;25;           8;50;           3;19;           1;6;          16;100;     509.6;;           4;2021;ALL;multi-race
Arlington - Gibbs School;00100305;ELA;          21;70;           5;17;          16;53;           6;20;           3;10;          30;88;     509.8;          37.5;          29;2021;ALL;multi-race
Arlington - Gibbs School;00100305;MATH;          17;57;           4;13;          13;43;          12;40;           1;3;          30;88;     505.5;          37.6;          29;2021;ALL;multi-race
Arlington - Hardy;00100030;ELA;           8;67;           2;17;           6;50;           2;17;           2;17;          12;88;     501.7;;           2;2021;ALL;multi-race
Arlington - Hardy;00100030;MATH;           4;33;           0;0;           4;33;           8;67;           0;0;          12;81;     494.6;;           2;2021;ALL;multi-race
Arlington - John A Bishop;00100005;ELA;           9;75;           4;33;           5;42;           2;17;           1;8;          12;100;     516.2;;           5;2021;ALL;multi-race
Arlington - John A Bishop;00100005;MATH;           8;67;           3;25;           5;42;           4;33;           0;0;          12;100;     510.5;;           5;2021;ALL;multi-race
Arlington - M Norcross Stratton;00100055;ELA;          12;80;           3;20;           9;60;           3;20;           0;0;          15;100;     512.7;;           6;2021;ALL;multi-race
Arlington - M Norcross Stratton;00100055;MATH;          12;80;           2;13;          10;67;           2;13;           1;7;          15;100;     512.2;;           6;2021;ALL;multi-race
Arlington - Ottoson Middle;00100410;ELA;          38;75;           7;14;          31;61;          11;22;           2;4;          51;93;     510.8;          43.7;          45;2021;ALL;multi-race
Arlington - Ottoson Middle;00100410;MATH;          31;61;          13;25;          18;35;          18;35;           2;4;          51;93;     511.4;          48.2;          46;2021;ALL;multi-race
Arlington - Ottoson Middle;00100410;SCI;          13;68;           3;16;          10;53;           6;32;           0;0;          19;100;     515.2;;;2021;ALL;multi-race
Ashburnham-Westminster - Briggs Elementary;06100025;ELA;           6;60;           1;10;           5;50;           4;40;           0;0;          10;100;     503.6;;           2;2021;ALL;multi-race
Ashburnham-Westminster - Briggs Elementary;06100025;MATH;           4;40;           0;0;           4;40;           5;50;           1;10;          10;100;     494.5;;           2;2021;ALL;multi-race
Ashburnham-Westminster - Overlook Middle School;06100305;ELA;          12;50;           3;13;           9;38;          11;46;           1;4;          24;100;     501.0;          51.6;          20;2021;ALL;multi-race
Ashburnham-Westminster - Overlook Middle School;06100305;MATH;           9;38;           0;0;           9;38;          13;54;           2;8;          24;100;     491.2;          38.9;          20;2021;ALL;multi-race
Ashland - Ashland Middle;00140405;ELA;          10;48;           0;0;          10;48;          10;48;           1;5;          21;100;     496.9;          38.8;          21;2021;ALL;multi-race
Ashland - Ashland Middle;00140405;MATH;           6;29;           1;5;           5;24;          11;52;           4;19;          21;100;     491.1;          31.3;          21;2021;ALL;multi-race
Ashland - David Mindess;00140015;ELA;          12;57;           2;10;          10;48;           9;43;           0;0;          21;91;     505.3;;           6;2021;ALL;multi-race
Ashland - David Mindess;00140015;MATH;           8;38;           2;10;           6;29;          12;57;           1;5;          21;91;     500.1;;           6;2021;ALL;multi-race
Athol-Royalston - Athol-Royalston Middle School;06150305;ELA;           3;23;           0;0;           3;23;           5;38;           5;38;          13;94;     484.2;;          11;2021;ALL;multi-race
Athol-Royalston - Athol-Royalston Middle School;06150305;MATH;           4;31;           0;0;           4;31;           4;31;           5;38;          13;94;     479.8;;          12;2021;ALL;multi-race
Atlantis Charter (District) - Atlantis Charter School;04910550;ELA;          11;39;           1;4;          10;36;          13;46;           4;14;          28;100;     493.9;;          15;2021;ALL;multi-race
Atlantis Charter (District) - Atlantis Charter School;04910550;MATH;           5;18;           1;4;           4;14;          19;68;           4;14;          28;100;     488.0;;          15;2021;ALL;multi-race
Attleboro - Cyril K. Brennan Middle School;00160315;ELA;          17;47;           1;3;          16;44;          16;44;           3;8;          36;89;     501.3;          33.5;          33;2021;ALL;multi-race
Attleboro - Cyril K. Brennan Middle School;00160315;MATH;          12;33;           3;8;           9;25;          18;50;           6;17;          36;89;     494.5;          28.3;          33;2021;ALL;multi-race
Attleboro - Cyril K. Brennan Middle School;00160315;SCI;           4;29;           0;0;           4;29;           6;43;           4;29;          14;88;     488.9;;;2021;ALL;multi-race
Attleboro - Hill-Roberts Elementary School;00160045;ELA;           5;45;           0;0;           5;45;           5;45;           1;9;          11;100;     491.6;;;2021;ALL;multi-race
Attleboro - Hill-Roberts Elementary School;00160045;MATH;           2;18;           0;0;           2;18;           6;55;           3;27;          11;100;     482.3;;;2021;ALL;multi-race
Attleboro - Hyman Fine Elementary School;00160040;ELA;          10;56;           3;17;           7;39;           6;33;           2;11;          18;100;     500.0;;;2021;ALL;multi-race
Attleboro - Hyman Fine Elementary School;00160040;MATH;           4;22;           1;6;           3;17;           8;44;           6;33;          18;100;     480.3;;;2021;ALL;multi-race
Attleboro - Peter Thacher Elementary School;00160050;ELA;           8;57;           0;0;           8;57;           4;29;           2;14;          14;100;     499.6;;;2021;ALL;multi-race
Attleboro - Peter Thacher Elementary School;00160050;MATH;           7;50;           0;0;           7;50;           4;29;           3;21;          14;100;     491.7;;;2021;ALL;multi-race
Attleboro - Robert J. Coelho Middle School;00160305;ELA;          18;42;           1;2;          17;40;          21;49;           4;9;          43;100;     494.7;          33.6;          41;2021;ALL;multi-race
Attleboro - Robert J. Coelho Middle School;00160305;MATH;          18;42;           2;5;          16;37;          20;47;           5;12;          43;100;     494.2;          41.1;          41;2021;ALL;multi-race
Attleboro - Robert J. Coelho Middle School;00160305;SCI;          11;48;           2;9;           9;39;          11;48;           1;4;          23;100;     500.1;;;2021;ALL;multi-race
Attleboro - Thomas Willett Elementary School;00160035;ELA;           7;54;           0;0;           7;54;           2;15;           4;31;          13;100;     487.9;;;2021;ALL;multi-race
Attleboro - Thomas Willett Elementary School;00160035;MATH;           2;15;           0;0;           2;15;          10;77;           1;8;          13;100;     490.0;;;2021;ALL;multi-race
Attleboro - Wamsutta Middle School;00160320;ELA;          19;41;           1;2;          18;39;          19;41;           8;17;          46;100;     492.5;          26.8;          40;2021;ALL;multi-race
Attleboro - Wamsutta Middle School;00160320;MATH;          14;30;           0;0;          14;30;          24;52;           8;17;          46;100;     488.4;          26.3;          40;2021;ALL;multi-race
Attleboro - Wamsutta Middle School;00160320;SCI;           4;25;           0;0;           4;25;          10;63;           2;13;          16;100;     490.9;;;2021;ALL;multi-race
Auburn - Auburn Middle;00170305;ELA;          10;56;           0;0;          10;56;           4;22;           4;22;          18;95;     500.0;;          16;2021;ALL;multi-race
Auburn - Auburn Middle;00170305;MATH;           7;39;           0;0;           7;39;           8;44;           3;17;          18;95;     498.9;;          16;2021;ALL;multi-race
Auburn - Swanson Road Intermediate School;00170030;ELA;          12;63;           1;5;          11;58;           6;32;           1;5;          19;95;     507.7;;           6;2021;ALL;multi-race
Auburn - Swanson Road Intermediate School;00170030;MATH;           6;32;           2;11;           4;21;           9;47;           4;21;          19;95;     493.7;;           6;2021;ALL;multi-race
Avon - Avon Middle High School;00180510;ELA;           6;60;           3;30;           3;30;           3;30;           1;10;          10;100;     505.9;;          10;2021;ALL;multi-race
Avon - Avon Middle High School;00180510;MATH;           4;40;           1;10;           3;30;           5;50;           1;10;          10;100;     498.9;;          10;2021;ALL;multi-race
Avon - Ralph D Butler;00180010;ELA;           4;40;           0;0;           4;40;           4;40;           2;20;          10;100;     489.3;;           3;2021;ALL;multi-race
Avon - Ralph D Butler;00180010;MATH;           0;0;           0;0;           0;0;           8;80;           2;20;          10;100;     477.5;;           3;2021;ALL;multi-race
Ayer Shirley School District - Lura A. White Elementary School;06160001;ELA;           4;33;           0;0;           4;33;           7;58;           1;8;          12;93;     489.6;;           3;2021;ALL;multi-race
Ayer Shirley School District - Lura A. White Elementary School;06160001;MATH;           1;8;           0;0;           1;8;           7;58;           4;33;          12;93;     476.0;;           3;2021;ALL;multi-race
Ayer Shirley School District - Page Hilltop Elementary School;06160002;ELA;           7;47;           1;7;           6;40;           6;40;           2;13;          15;100;     499.3;;           3;2021;ALL;multi-race
Ayer Shirley School District - Page Hilltop Elementary School;06160002;MATH;           4;27;           1;7;           3;20;           7;47;           4;27;          15;100;     487.2;;           3;2021;ALL;multi-race
Barnstable - Barnstable High;00200505;ELA;           3;19;           0;0;           3;19;          11;69;           2;13;          16;94;     485.9;;          15;2021;ALL;multi-race
Barnstable - Barnstable High;00200505;MATH;           1;6;           0;0;           1;6;          10;63;           5;31;          16;94;     473.9;;          15;2021;ALL;multi-race
Barnstable - Barnstable High;00200505;SCI;           3;23;           0;0;           3;23;           7;54;           3;23;          13;93;     488.0;;;2021;ALL;multi-race
Barnstable - Barnstable Intermediate School;00200315;ELA;          13;39;           1;3;          12;36;          10;30;          10;30;          33;85;     491.2;          30.7;          31;2021;ALL;multi-race
Barnstable - Barnstable Intermediate School;00200315;MATH;           4;13;           0;0;           4;13;          19;59;           9;28;          32;83;     478.4;          16.8;          30;2021;ALL;multi-race
Barnstable - Barnstable United Elementary School;00200050;ELA;          12;34;           2;6;          10;29;          20;57;           3;9;          35;95;     493.6;;          16;2021;ALL;multi-race
Barnstable - Barnstable United Elementary School;00200050;MATH;           5;15;           0;0;           5;15;          17;50;          12;35;          34;93;     478.8;;          16;2021;ALL;multi-race
Barnstable - Barnstable United Elementary School;00200050;SCI;           3;18;           0;0;           3;18;           9;53;           5;29;          17;100;     479.5;;;2021;ALL;multi-race
Barnstable - Hyannis West Elementary;00200025;ELA;           6;55;           0;0;           6;55;           4;36;           1;9;          11;100;     496.4;;;2021;ALL;multi-race
Barnstable - Hyannis West Elementary;00200025;MATH;           1;9;           0;0;           1;9;           7;64;           3;27;          11;100;     482.1;;;2021;ALL;multi-race
Bedford - John Glenn Middle;00230305;ELA;          11;73;           3;20;           8;53;           3;20;           1;7;          15;100;     512.9;;          15;2021;ALL;multi-race
Bedford - John Glenn Middle;00230305;MATH;          12;80;           6;40;           6;40;           2;13;           1;7;          15;100;     522.5;;          15;2021;ALL;multi-race
Bedford - Lt Job Lane School;00230012;ELA;          40;83;          11;23;          29;60;           7;15;           1;2;          48;100;     517.7;;          16;2021;ALL;multi-race
Bedford - Lt Job Lane School;00230012;MATH;          39;81;          13;27;          26;54;           9;19;           0;0;          48;100;     518.2;;          16;2021;ALL;multi-race
Bedford - Lt Job Lane School;00230012;SCI;          13;81;           2;13;          11;69;           2;13;           1;6;          16;100;     514.1;;;2021;ALL;multi-race
Belchertown - Chestnut Hill Community School;00240006;ELA;          14;58;           1;4;          13;54;           8;33;           2;8;          24;92;     501.5;;          15;2021;ALL;multi-race
Belchertown - Chestnut Hill Community School;00240006;MATH;          10;42;           0;0;          10;42;          13;54;           1;4;          24;92;     494.8;;          15;2021;ALL;multi-race
Bellingham - Bellingham Memorial School;00250315;ELA;           4;25;           0;0;           4;25;           9;56;           3;19;          16;100;     490.9;;          13;2021;ALL;multi-race
Bellingham - Bellingham Memorial School;00250315;MATH;           4;25;           1;6;           3;19;           8;50;           4;25;          16;100;     485.5;;          13;2021;ALL;multi-race
Belmont - Daniel Butler;00260015;ELA;          16;89;           2;11;          14;78;           2;11;           0;0;          18;95;     510.3;;;2021;ALL;multi-race
Belmont - Daniel Butler;00260015;MATH;          11;61;           1;6;          10;56;           6;33;           1;6;          18;95;     501.3;;;2021;ALL;multi-race
Belmont - Mary Lee Burbank;00260010;ELA;          18;95;          10;53;           8;42;           1;5;           0;0;          19;100;     529.3;;;2021;ALL;multi-race
Belmont - Mary Lee Burbank;00260010;MATH;          15;79;           3;16;          12;63;           4;21;           0;0;          19;100;     517.9;;;2021;ALL;multi-race
Belmont - Roger E Wellington;00260035;ELA;          18;82;           6;27;          12;55;           4;18;           0;0;          22;100;     517.0;;;2021;ALL;multi-race
Belmont - Roger E Wellington;00260035;MATH;          13;59;           0;0;          13;59;           8;36;           1;5;          22;100;     501.5;;;2021;ALL;multi-race
Belmont - Winn Brook;00260005;ELA;          15;100;           9;60;           6;40;           0;0;           0;0;          15;100;     529.9;;;2021;ALL;multi-race
Belmont - Winn Brook;00260005;MATH;          14;93;           5;33;           9;60;           1;7;           0;0;          15;100;     527.3;;;2021;ALL;multi-race
Belmont - Winthrop L Chenery Middle;00260305;ELA;          88;81;          27;25;          61;56;          12;11;           8;7;         108;98;     515.8;          43.9;          99;2021;ALL;multi-race
Belmont - Winthrop L Chenery Middle;00260305;MATH;          71;65;          25;23;          46;42;          33;30;           5;5;         109;99;     511.8;          38.1;          98;2021;ALL;multi-race
Belmont - Winthrop L Chenery Middle;00260305;SCI;          44;83;          18;34;          26;49;           7;13;           2;4;          53;98;     519.9;;;2021;ALL;multi-race
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;ELA;          14;88;           0;0;          14;88;           2;13;           0;0;          16;94;     509.4;;          11;2021;ALL;multi-race
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;MATH;           9;56;           2;13;           7;44;           6;38;           1;6;          16;94;     502.8;;          11;2021;ALL;multi-race
Berkley - Berkley Middle School;00270305;ELA;           5;33;           2;13;           3;20;           6;40;           4;27;          15;100;     489.1;;          15;2021;ALL;multi-race
Berkley - Berkley Middle School;00270305;MATH;           4;27;           2;13;           2;13;           7;47;           4;27;          15;100;     486.8;;          15;2021;ALL;multi-race
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;ELA;           3;30;           1;10;           2;20;           4;40;           3;30;          10;91;     489.6;;           9;2021;ALL;multi-race
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;MATH;           2;18;           0;0;           2;18;           5;45;           4;36;          11;100;     476.0;;          10;2021;ALL;multi-race
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;ELA;           3;18;           0;0;           3;18;          10;59;           4;24;          17;86;     484.9;;          14;2021;ALL;multi-race
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;MATH;           1;6;           0;0;           1;6;           9;50;           8;44;          18;90;     474.9;;          15;2021;ALL;multi-race
Beverly - Beverly Middle School;00300305;ELA;          24;50;           9;19;          15;31;          13;27;          11;23;          48;98;     499.2;          36.6;          45;2021;ALL;multi-race
Beverly - Beverly Middle School;00300305;MATH;          16;33;           4;8;          12;25;          27;56;           5;10;          48;98;     495.2;          31.8;          45;2021;ALL;multi-race
Beverly - Beverly Middle School;00300305;SCI;          11;50;           4;18;           7;32;           7;32;           4;18;          22;96;     500.4;;;2021;ALL;multi-race
Billerica - Billerica Memorial High School;00310505;ELA;           5;42;           0;0;           5;42;           5;42;           2;17;          12;100;     494.8;;          12;2021;ALL;multi-race
Billerica - Billerica Memorial High School;00310505;MATH;           4;33;           0;0;           4;33;           5;42;           3;25;          12;100;     485.1;;          12;2021;ALL;multi-race
Billerica - Locke Middle;00310310;ELA;          18;64;           4;14;          14;50;           7;25;           3;11;          28;100;     503.8;          45.5;          27;2021;ALL;multi-race
Billerica - Locke Middle;00310310;MATH;           8;29;           2;7;           6;21;          16;57;           4;14;          28;100;     490.9;          25.3;          27;2021;ALL;multi-race
Billerica - Marshall Middle School;00310305;ELA;           8;47;           1;6;           7;41;           6;35;           3;18;          17;100;     495.8;;          17;2021;ALL;multi-race
Billerica - Marshall Middle School;00310305;MATH;           6;35;           1;6;           5;29;           6;35;           5;29;          17;100;     490.5;;          17;2021;ALL;multi-race
Billerica - Thomas Ditson;00310005;ELA;           7;64;           1;9;           6;55;           4;36;           0;0;          11;100;     502.9;;;2021;ALL;multi-race
Billerica - Thomas Ditson;00310005;MATH;           6;55;           0;0;           6;55;           3;27;           2;18;          11;100;     498.3;;;2021;ALL;multi-race
Blackstone-Millville - A F Maloney;06220015;ELA;           8;44;           1;6;           7;39;           7;39;           3;17;          18;100;     495.3;;           5;2021;ALL;multi-race
Blackstone-Millville - A F Maloney;06220015;MATH;           5;28;           0;0;           5;28;           7;39;           6;33;          18;100;     483.5;;           5;2021;ALL;multi-race
Blackstone-Millville - Frederick W. Hartnett Middle School;06220405;ELA;           7;39;           1;6;           6;33;           8;44;           3;17;          18;95;     494.6;;          18;2021;ALL;multi-race
Blackstone-Millville - Frederick W. Hartnett Middle School;06220405;MATH;           7;39;           1;6;           6;33;           8;44;           3;17;          18;95;     490.1;;          18;2021;ALL;multi-race
Boston - Boston Latin Academy;00350545;ELA;          16;80;           5;25;          11;55;           4;20;           0;0;          20;71;     517.7;;          18;2021;ALL;multi-race
Boston - Boston Latin Academy;00350545;MATH;          13;62;           1;5;          12;57;           8;38;           0;0;          21;75;     507.6;;          19;2021;ALL;multi-race
Boston - Boston Latin School;00350560;ELA;          31;86;          10;28;          21;58;           5;14;           0;0;          36;80;     519.6;          43.5;          24;2021;ALL;multi-race
Boston - Boston Latin School;00350560;MATH;          27;75;           6;17;          21;58;           9;25;           0;0;          36;80;     514.7;          26.5;          24;2021;ALL;multi-race
Boston - Condon K-8 School;00350146;ELA;           5;26;           2;11;           3;16;          10;53;           4;21;          19;95;     488.5;;          10;2021;ALL;multi-race
Boston - Condon K-8 School;00350146;MATH;           6;30;           0;0;           6;30;           8;40;           6;30;          20;100;     478.7;;          11;2021;ALL;multi-race
Boston - Curley K-8 School;00350020;ELA;          22;73;           5;17;          17;57;           4;13;           4;13;          30;100;     508.5;;          14;2021;ALL;multi-race
Boston - Curley K-8 School;00350020;MATH;          13;48;           5;19;           8;30;           8;30;           6;22;          27;90;     501.8;;          13;2021;ALL;multi-race
Boston - Dearborn 6-12 STEM Academy;00350074;MATH;           1;10;           0;0;           1;10;           5;50;           4;40;          10;92;     472.4;;           9;2021;ALL;multi-race
Boston - Edison K-8 School;00350375;ELA;           1;10;           0;0;           1;10;           3;30;           6;60;          10;100;     467.2;;           5;2021;ALL;multi-race
Boston - Edison K-8 School;00350375;MATH;           1;10;           0;0;           1;10;           7;70;           2;20;          10;100;     478.3;;           5;2021;ALL;multi-race
Boston - Eliot K-8 Innovation School;00350096;ELA;          23;85;          12;44;          11;41;           3;11;           1;4;          27;96;     522.9;;          17;2021;ALL;multi-race
Boston - Eliot K-8 Innovation School;00350096;MATH;          22;81;           8;30;          14;52;           5;19;           0;0;          27;96;     520.2;;          17;2021;ALL;multi-race
Boston - Eliot K-8 Innovation School;00350096;SCI;           7;70;           3;30;           4;40;           3;30;           0;0;          10;100;     511.9;;;2021;ALL;multi-race
Boston - Haley Pilot School;00350077;ELA;           9;60;           1;7;           8;53;           2;13;           4;27;          15;89;     495.3;;          10;2021;ALL;multi-race
Boston - Haley Pilot School;00350077;MATH;           3;19;           0;0;           3;19;           9;56;           4;25;          16;95;     478.6;;          11;2021;ALL;multi-race
Boston - Henderson K-12 Inclusion School Upper;00350426;ELA;           6;55;           4;36;           2;18;           5;45;           0;0;          11;92;     510.1;;           6;2021;ALL;multi-race
Boston - Henderson K-12 Inclusion School Upper;00350426;MATH;           4;36;           0;0;           4;36;           5;45;           2;18;          11;92;     491.8;;           6;2021;ALL;multi-race
Boston - Higginson-Lewis K-8 School;00350377;ELA;           1;9;           0;0;           1;9;           2;18;           8;73;          11;93;     464.1;;           6;2021;ALL;multi-race
Boston - Higginson-Lewis K-8 School;00350377;MATH;           0;0;           0;0;           0;0;           4;36;           7;64;          11;93;     458.7;;           6;2021;ALL;multi-race
Boston - Kilmer K-8 School;00350190;ELA;          10;77;           2;15;           8;62;           3;23;           0;0;          13;100;     511.9;;           9;2021;ALL;multi-race
Boston - Kilmer K-8 School;00350190;MATH;           6;46;           3;23;           3;23;           6;46;           1;8;          13;100;     504.6;;           9;2021;ALL;multi-race
Boston - King K-8 School;00350376;ELA;           1;10;           0;0;           1;10;           5;50;           4;40;          10;100;     474.9;;           8;2021;ALL;multi-race
Boston - Lee K-8 School;00350183;ELA;           4;20;           1;5;           3;15;           6;30;          10;50;          20;75;     485.1;;          11;2021;ALL;multi-race
Boston - Lee K-8 School;00350183;MATH;           1;5;           0;0;           1;5;           8;40;          11;55;          20;79;     473.3;;          11;2021;ALL;multi-race
Boston - Lyndon K-8 School;00350262;ELA;          14;82;           3;18;          11;65;           2;12;           1;6;          17;94;     513.5;;           9;2021;ALL;multi-race
Boston - Lyndon K-8 School;00350262;MATH;           6;35;           1;6;           5;29;           9;53;           2;12;          17;94;     494.4;;           9;2021;ALL;multi-race
Boston - McKay K-8 School;00350080;ELA;           4;40;           0;0;           4;40;           3;30;           3;30;          10;100;     488.3;;           5;2021;ALL;multi-race
Boston - McKay K-8 School;00350080;MATH;           0;0;           0;0;           0;0;           8;80;           2;20;          10;100;     476.7;;           5;2021;ALL;multi-race
Boston - Mildred Avenue K-8 School;00350378;ELA;           6;46;           1;8;           5;38;           5;38;           2;15;          13;94;     495.4;;           6;2021;ALL;multi-race
Boston - Mildred Avenue K-8 School;00350378;MATH;           2;15;           0;0;           2;15;           8;62;           3;23;          13;94;     482.5;;           6;2021;ALL;multi-race
Boston - Murphy K-8 School;00350240;ELA;          11;52;           3;14;           8;38;           7;33;           3;14;          21;88;     505.8;;          11;2021;ALL;multi-race
Boston - Murphy K-8 School;00350240;MATH;           7;32;           1;5;           6;27;          11;50;           4;18;          22;92;     488.9;;          12;2021;ALL;multi-race
Boston - Ohrenberger School;00350258;ELA;           9;45;           2;10;           7;35;           9;45;           2;10;          20;91;     497.3;;          13;2021;ALL;multi-race
Boston - Ohrenberger School;00350258;MATH;           6;30;           0;0;           6;30;           9;45;           5;25;          20;91;     486.7;;          13;2021;ALL;multi-race
