school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Danvers - Ivan G Smith,00710032,SCI,          29,59,           4,8,          25,51,          16,33,           4,8,          49,     502.2,,,57,2019,5,ALL
Danvers - Riverside,00710030,ELA,          22,44,           0,0,          22,44,          27,54,           1,2,          50,     498.7,          48.8,          48,38,2019,5,ALL
Danvers - Riverside,00710030,MATH,          26,52,           1,2,          25,50,          20,40,           4,8,          50,     498.9,          55.6,          48,48,2019,5,ALL
Danvers - Riverside,00710030,SCI,          19,38,           3,6,          16,32,          28,56,           3,6,          50,     495.5,,,35,2019,5,ALL
Danvers - Willis E Thorpe,00710045,ELA,          28,51,           3,5,          25,45,          24,44,           3,5,          55,     501.5,          37.9,          55,48,2019,5,ALL
Danvers - Willis E Thorpe,00710045,MATH,          39,71,           4,7,          35,64,          14,25,           2,4,          55,     506.8,          63.5,          55,76,2019,5,ALL
Danvers - Willis E Thorpe,00710045,SCI,          24,44,           3,5,          21,38,          27,49,           4,7,          55,     500.1,,,49,2019,5,ALL
Dartmouth - George H Potter,00720030,ELA,          37,60,           1,2,          36,58,          23,37,           2,3,          62,     504.2,          64.3,          60,59,2019,5,ALL
Dartmouth - George H Potter,00720030,MATH,          26,42,           1,2,          25,40,          34,55,           2,3,          62,     497.8,          60.2,          60,44,2019,5,ALL
Dartmouth - George H Potter,00720030,SCI,          34,55,           2,3,          32,52,          23,37,           5,8,          62,     501.1,,,53,2019,5,ALL
Dartmouth - James M. Quinn School,00720040,ELA,          84,75,          28,25,          56,50,          24,21,           4,4,         112,     515.2,          71.4,         106,92,2019,5,ALL
Dartmouth - James M. Quinn School,00720040,MATH,          69,62,           8,7,          61,54,          39,35,           4,4,         112,     506.1,          61.7,         106,74,2019,5,ALL
Dartmouth - James M. Quinn School,00720040,SCI,          64,57,           6,5,          58,52,          42,38,           6,5,         112,     505.0,,,67,2019,5,ALL
Dartmouth - Joseph Demello,00720015,ELA,          56,65,          13,15,          43,50,          28,33,           2,2,          86,     508.1,          58.9,          86,75,2019,5,ALL
Dartmouth - Joseph Demello,00720015,MATH,          38,44,           5,6,          33,38,          41,48,           7,8,          86,     496.3,          44.0,          86,39,2019,5,ALL
Dartmouth - Joseph Demello,00720015,SCI,          44,51,           4,5,          40,47,          40,47,           2,2,          86,     501.2,,,53,2019,5,ALL
Dedham - Avery,00730010,ELA,          17,27,           1,2,          16,25,          42,66,           5,8,          64,     490.8,          37.7,          62,14,2019,5,ALL
Dedham - Avery,00730010,MATH,          23,36,           2,3,          21,33,          31,48,          10,16,          64,     491.5,          34.0,          62,24,2019,5,ALL
Dedham - Avery,00730010,SCI,          18,28,           3,5,          15,23,          35,55,          11,17,          64,     488.9,,,20,2019,5,ALL
Dedham - Greenlodge,00730025,ELA,          26,43,           0,0,          26,43,          35,57,           0,0,          61,     498.0,          35.1,          61,36,2019,5,ALL
Dedham - Greenlodge,00730025,MATH,          33,54,           1,2,          32,52,          27,44,           1,2,          61,     500.3,          40.9,          61,54,2019,5,ALL
Dedham - Greenlodge,00730025,SCI,          26,43,           1,2,          25,41,          32,52,           3,5,          61,     497.0,,,39,2019,5,ALL
Dedham - Oakdale,00730030,ELA,          32,64,           6,12,          26,52,          16,32,           2,4,          50,     507.0,          51.5,          48,70,2019,5,ALL
Dedham - Oakdale,00730030,MATH,          35,70,           2,4,          33,66,          12,24,           3,6,          50,     506.5,          50.1,          48,75,2019,5,ALL
Dedham - Oakdale,00730030,SCI,          35,70,           9,18,          26,52,          13,26,           2,4,          50,     508.5,,,81,2019,5,ALL
Dedham - Riverdale,00730045,ELA,          27,77,           5,14,          22,63,           6,17,           2,6,          35,     511.5,          68.2,          34,84,2019,5,ALL
Dedham - Riverdale,00730045,MATH,          25,71,           3,9,          22,63,           7,20,           3,9,          35,     505.8,          53.2,          33,73,2019,5,ALL
Dedham - Riverdale,00730045,SCI,          23,66,           5,14,          18,51,          10,29,           2,6,          35,     507.6,,,77,2019,5,ALL
Deerfield - Deerfield Elementary,00740015,ELA,          40,68,           5,8,          35,59,          16,27,           3,5,          59,     508.3,          54.6,          57,77,2019,5,ALL
Deerfield - Deerfield Elementary,00740015,MATH,          32,54,           2,3,          30,51,          22,37,           5,8,          59,     500.1,          46.4,          57,52,2019,5,ALL
Deerfield - Deerfield Elementary,00740015,SCI,          44,75,           5,8,          39,66,          12,20,           3,5,          59,     507.9,,,80,2019,5,ALL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,ELA,          92,36,           3,1,          89,35,         135,53,          29,11,         256,     493.9,          53.8,         244,22,2019,5,ALL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,MATH,          80,31,           3,1,          77,30,         136,53,          39,15,         255,     490.9,          48.7,         245,22,2019,5,ALL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,SCI,          83,32,           7,3,          76,30,         131,51,          42,16,         256,     490.8,,,23,2019,5,ALL
Dighton-Rehoboth - Dighton Middle School,06500305,ELA,          53,51,           3,3,          50,49,          49,48,           1,1,         103,     501.9,          44.8,         102,50,2019,5,ALL
Dighton-Rehoboth - Dighton Middle School,06500305,MATH,          62,60,           7,7,          55,53,          38,37,           3,3,         103,     503.2,          55.2,         102,65,2019,5,ALL
Dighton-Rehoboth - Dighton Middle School,06500305,SCI,          57,55,           8,8,          49,48,          44,43,           2,2,         103,     505.7,,,71,2019,5,ALL
Dighton-Rehoboth - Dorothy L Beckwith,06500310,ELA,          57,42,           3,2,          54,40,          75,55,           4,3,         136,     498.2,          39.2,         132,37,2019,5,ALL
Dighton-Rehoboth - Dorothy L Beckwith,06500310,MATH,          66,49,           4,3,          62,46,          66,49,           4,3,         136,     500.8,          54.1,         132,56,2019,5,ALL
Dighton-Rehoboth - Dorothy L Beckwith,06500310,SCI,          69,51,          10,7,          59,43,          59,43,           8,6,         136,     500.3,,,49,2019,5,ALL
Douglas - Douglas Elementary School,00770015,ELA,          51,65,           2,3,          49,62,          24,30,           4,5,          79,     506.1,          44.3,          76,67,2019,5,ALL
Douglas - Douglas Elementary School,00770015,MATH,          39,49,           2,3,          37,47,          35,44,           5,6,          79,     499.7,          37.7,          76,52,2019,5,ALL
Douglas - Douglas Elementary School,00770015,SCI,          48,61,           7,9,          41,52,          25,32,           6,8,          79,     503.6,,,62,2019,5,ALL
Dover - Chickering,00780005,ELA,          74,84,          21,24,          53,60,          13,15,           1,1,          88,     519.3,          62.8,          84,97,2019,5,ALL
Dover - Chickering,00780005,MATH,          75,85,          15,17,          60,68,          12,14,           1,1,          88,     517.3,          57.4,          84,98,2019,5,ALL
Dover - Chickering,00780005,SCI,          74,84,          20,23,          54,61,          14,16,           0,0,          88,     516.4,,,96,2019,5,ALL
Dracut - Brookside Elementary,00790035,ELA,          49,63,          13,17,          36,46,          22,28,           7,9,          78,     506.9,          58.6,          73,70,2019,5,ALL
Dracut - Brookside Elementary,00790035,MATH,          40,52,           4,5,          36,47,          33,43,           4,5,          77,     500.9,          40.1,          73,56,2019,5,ALL
Dracut - Brookside Elementary,00790035,SCI,          37,47,           6,8,          31,40,          31,40,          10,13,          78,     498.1,,,43,2019,5,ALL
Dracut - George H. Englesby Elementary School,00790045,ELA,          56,62,           7,8,          49,54,          30,33,           5,5,          91,     506.7,          65.6,          90,69,2019,5,ALL
Dracut - George H. Englesby Elementary School,00790045,MATH,          47,52,           5,5,          42,46,          35,38,           9,10,          91,     500.2,          73.6,          90,54,2019,5,ALL
Dracut - George H. Englesby Elementary School,00790045,SCI,          53,58,          10,11,          43,47,          30,33,           8,9,          91,     503.1,,,60,2019,5,ALL
Dracut - Greenmont Avenue,00790030,ELA,          36,77,           3,6,          33,70,          10,21,           1,2,          47,     508.9,          60.2,          46,77,2019,5,ALL
Dracut - Greenmont Avenue,00790030,MATH,          22,47,           1,2,          21,45,          24,51,           1,2,          47,     498.7,          50.5,          46,47,2019,5,ALL
Dracut - Greenmont Avenue,00790030,SCI,          19,40,           4,9,          15,32,          25,53,           3,6,          47,     500.8,,,52,2019,5,ALL
Dracut - Joseph A Campbell Elementary,00790020,ELA,          45,59,           3,4,          42,55,          27,36,           4,5,          76,     502.6,          45.2,          73,53,2019,5,ALL
Dracut - Joseph A Campbell Elementary,00790020,MATH,          49,64,           6,8,          43,57,          24,32,           3,4,          76,     506.8,          69.7,          73,76,2019,5,ALL
Dracut - Joseph A Campbell Elementary,00790020,SCI,          37,49,           5,7,          32,42,          35,46,           4,5,          76,     501.5,,,55,2019,5,ALL
